GEOID,county,week,cases,pop,county1,week1
19013,7,116,33,130980,7,116
19013,7,117,74,130980,7,117
19013,7,118,134,130980,7,118
19013,7,119,130,130980,7,119
19013,7,120,168,130980,7,120
19013,7,121,138,130980,7,121
19013,7,122,186,130980,7,122
19013,7,123,176,130980,7,123
19013,7,124,177,130980,7,124
19013,7,125,156,130980,7,125
19013,7,126,148,130980,7,126
19015,8,1,0,26691,8,1
19015,8,2,0,26691,8,2
19015,8,3,0,26691,8,3
19015,8,4,0,26691,8,4
19015,8,5,0,26691,8,5
19015,8,6,0,26691,8,6
19015,8,7,0,26691,8,7
19015,8,8,0,26691,8,8
19015,8,9,2,26691,8,9
19015,8,10,2,26691,8,10
19015,8,11,0,26691,8,11
19015,8,12,2,26691,8,12
19015,8,13,6,26691,8,13
19015,8,14,21,26691,8,14
19015,8,15,8,26691,8,15
19015,8,16,8,26691,8,16
19015,8,17,8,26691,8,17
19015,8,18,14,26691,8,18
19015,8,19,8,26691,8,19
19015,8,20,24,26691,8,20
19015,8,21,19,26691,8,21
19015,8,22,15,26691,8,22
19015,8,23,21,26691,8,23
19015,8,24,16,26691,8,24
19015,8,25,24,26691,8,25
19015,8,26,23,26691,8,26
19015,8,27,16,26691,8,27
19015,8,28,30,26691,8,28
19015,8,29,32,26691,8,29
19015,8,30,29,26691,8,30
19015,8,31,24,26691,8,31
19015,8,32,40,26691,8,32
19015,8,33,41,26691,8,33
19015,8,34,63,26691,8,34
19015,8,35,37,26691,8,35
19015,8,36,50,26691,8,36
19015,8,37,53,26691,8,37
19015,8,38,56,26691,8,38
19015,8,39,53,26691,8,39
19015,8,40,105,26691,8,40
19015,8,41,156,26691,8,41
19015,8,42,180,26691,8,42
19015,8,43,132,26691,8,43
19015,8,44,112,26691,8,44
19015,8,45,149,26691,8,45
19015,8,46,103,26691,8,46
19015,8,47,105,26691,8,47
19015,8,48,102,26691,8,48
19015,8,49,146,26691,8,49
19015,8,50,102,26691,8,50
19015,8,51,66,26691,8,51
19015,8,52,55,26691,8,52
19015,8,53,46,26691,8,53
19015,8,54,47,26691,8,54
19015,8,55,24,26691,8,55
19015,8,56,29,26691,8,56
19015,8,57,26,26691,8,57
19015,8,58,28,26691,8,58
19015,8,59,22,26691,8,59
19015,8,60,18,26691,8,60
19015,8,61,23,26691,8,61
19015,8,62,28,26691,8,62
19015,8,63,26,26691,8,63
19015,8,64,23,26691,8,64
19015,8,65,10,26691,8,65
19015,8,66,17,26691,8,66
19015,8,67,19,26691,8,67
19015,8,68,20,26691,8,68
19015,8,69,10,26691,8,69
19015,8,70,5,26691,8,70
19015,8,71,3,26691,8,71
19015,8,72,2,26691,8,72
19015,8,73,2,26691,8,73
19015,8,74,0,26691,8,74
19015,8,75,3,26691,8,75
19015,8,76,7,26691,8,76
19015,8,77,16,26691,8,77
19015,8,78,25,26691,8,78
19015,8,79,37,26691,8,79
19015,8,80,34,26691,8,80
19015,8,81,27,26691,8,81
19015,8,82,48,26691,8,82
19015,8,83,53,26691,8,83
19015,8,84,50,26691,8,84
19015,8,85,101,26691,8,85
19015,8,86,99,26691,8,86
19015,8,87,101,26691,8,87
19015,8,88,91,26691,8,88
19015,8,89,70,26691,8,89
19015,8,90,61,26691,8,90
19015,8,91,63,26691,8,91
19015,8,92,82,26691,8,92
19015,8,93,71,26691,8,93
19015,8,94,90,26691,8,94
19015,8,95,94,26691,8,95
19015,8,96,69,26691,8,96
19015,8,97,108,26691,8,97
19015,8,98,63,26691,8,98
19015,8,99,87,26691,8,99
19015,8,100,82,26691,8,100
19015,8,101,122,26691,8,101
19015,8,102,198,26691,8,102
19015,8,103,240,26691,8,103
19015,8,104,182,26691,8,104
19015,8,105,122,26691,8,105
19015,8,106,97,26691,8,106
19015,8,107,0,26691,8,107
19015,8,108,94,26691,8,108
19015,8,109,56,26691,8,109
19015,8,110,11,26691,8,110
19015,8,111,7,26691,8,111
19015,8,112,1,26691,8,112
19015,8,113,2,26691,8,113
19015,8,114,4,26691,8,114
19015,8,115,9,26691,8,115
19015,8,116,16,26691,8,116
19015,8,117,16,26691,8,117
19015,8,118,10,26691,8,118
19015,8,119,14,26691,8,119
19015,8,120,28,26691,8,120
19015,8,121,34,26691,8,121
19015,8,122,44,26691,8,122
19015,8,123,33,26691,8,123
19015,8,124,21,26691,8,124
19015,8,125,33,26691,8,125
19015,8,126,41,26691,8,126
19017,9,1,0,24974,9,1
19017,9,2,0,24974,9,2
19017,9,3,0,24974,9,3
19017,9,4,0,24974,9,4
19017,9,5,0,24974,9,5
19017,9,6,0,24974,9,6
19017,9,7,0,24974,9,7
19017,9,8,0,24974,9,8
19017,9,9,1,24974,9,9
19017,9,10,1,24974,9,10
19017,9,11,8,24974,9,11
19017,9,12,24,24974,9,12
19017,9,13,17,24974,9,13
19017,9,14,5,24974,9,14
19017,9,15,6,24974,9,15
19017,9,16,3,24974,9,16
19017,9,17,2,24974,9,17
19017,9,18,3,24974,9,18
19017,9,19,4,24974,9,19
19017,9,20,7,24974,9,20
19017,9,21,4,24974,9,21
19017,9,22,5,24974,9,22
19017,9,23,12,24974,9,23
19017,9,24,24,24974,9,24
19017,9,25,25,24974,9,25
19017,9,26,24,24974,9,26
19017,9,27,24,24974,9,27
19017,9,28,32,24974,9,28
19017,9,29,21,24974,9,29
19017,9,30,26,24974,9,30
19017,9,31,78,24974,9,31
19017,9,32,47,24974,9,32
19017,9,33,44,24974,9,33
19017,9,34,29,24974,9,34
19017,9,35,38,24974,9,35
19017,9,36,20,24974,9,36
19017,9,37,51,24974,9,37
19017,9,38,48,24974,9,38
19017,9,39,79,24974,9,39
19017,9,40,214,24974,9,40
19017,9,41,358,24974,9,41
19017,9,42,336,24974,9,42
19017,9,43,262,24974,9,43
19017,9,44,125,24974,9,44
19017,9,45,87,24974,9,45
19017,9,46,61,24974,9,46
19017,9,47,52,24974,9,47
19017,9,48,52,24974,9,48
19017,9,49,55,24974,9,49
19017,9,50,71,24974,9,50
19017,9,51,85,24974,9,51
19017,9,52,45,24974,9,52
19017,9,53,44,24974,9,53
19017,9,54,37,24974,9,54
19017,9,55,31,24974,9,55
19017,9,56,14,24974,9,56
19017,9,57,53,24974,9,57
19017,9,58,26,24974,9,58
19017,9,59,18,24974,9,59
19017,9,60,9,24974,9,60
19017,9,61,16,24974,9,61
19017,9,62,16,24974,9,62
19017,9,63,7,24974,9,63
19017,9,64,13,24974,9,64
19017,9,65,14,24974,9,65
19017,9,66,16,24974,9,66
19017,9,67,13,24974,9,67
19017,9,68,18,24974,9,68
19017,9,69,5,24974,9,69
19017,9,70,7,24974,9,70
19017,9,71,5,24974,9,71
19017,9,72,4,24974,9,72
19017,9,73,8,24974,9,73
19017,9,74,5,24974,9,74
19017,9,75,14,24974,9,75
19017,9,76,11,24974,9,76
19017,9,77,8,24974,9,77
19017,9,78,19,24974,9,78
19017,9,79,23,24974,9,79
19017,9,80,23,24974,9,80
19017,9,81,31,24974,9,81
19017,9,82,54,24974,9,82
19017,9,83,54,24974,9,83
19017,9,84,48,24974,9,84
19017,9,85,74,24974,9,85
19017,9,86,60,24974,9,86
19017,9,87,76,24974,9,87
19017,9,88,80,24974,9,88
19017,9,89,69,24974,9,89
19017,9,90,33,24974,9,90
19017,9,91,39,24974,9,91
19017,9,92,51,24974,9,92
19017,9,93,75,24974,9,93
19017,9,94,119,24974,9,94
19017,9,95,101,24974,9,95
19017,9,96,87,24974,9,96
19017,9,97,70,24974,9,97
19017,9,98,105,24974,9,98
19017,9,99,79,24974,9,99
19017,9,100,72,24974,9,100
19017,9,101,114,24974,9,101
19017,9,102,200,24974,9,102
19017,9,103,212,24974,9,103
19017,9,104,235,24974,9,104
19017,9,105,128,24974,9,105
19017,9,106,93,24974,9,106
19017,9,107,0,24974,9,107
19017,9,108,91,24974,9,108
19017,9,109,10,24974,9,109
19017,9,110,13,24974,9,110
19017,9,111,7,24974,9,111
19017,9,112,8,24974,9,112
19017,9,113,5,24974,9,113
19017,9,114,3,24974,9,114
19017,9,115,8,24974,9,115
19017,9,116,4,24974,9,116
19017,9,117,18,24974,9,117
19017,9,118,23,24974,9,118
19017,9,119,18,24974,9,119
19017,9,120,30,24974,9,120
19017,9,121,27,24974,9,121
19017,9,122,28,24974,9,122
19017,9,123,31,24974,9,123
19017,9,124,33,24974,9,124
19017,9,125,25,24974,9,125
19017,9,126,19,24974,9,126
19019,10,1,0,20586,10,1
19019,10,2,0,20586,10,2
19019,10,3,0,20586,10,3
19019,10,4,0,20586,10,4
19019,10,5,0,20586,10,5
19019,10,6,0,20586,10,6
19019,10,7,0,20586,10,7
19019,10,8,1,20586,10,8
19019,10,9,2,20586,10,9
19019,10,10,3,20586,10,10
19019,10,11,2,20586,10,11
19019,10,12,3,20586,10,12
19019,10,13,6,20586,10,13
19019,10,14,5,20586,10,14
19019,10,15,2,20586,10,15
19019,10,16,6,20586,10,16
19019,10,17,1,20586,10,17
19019,10,18,2,20586,10,18
19019,10,19,1,20586,10,19
19019,10,20,1,20586,10,20
19019,10,21,6,20586,10,21
19019,10,22,7,20586,10,22
19019,10,23,13,20586,10,23
19019,10,24,5,20586,10,24
19019,10,25,16,20586,10,25
19019,10,26,13,20586,10,26
19019,10,27,27,20586,10,27
19019,10,28,9,20586,10,28
19019,10,29,24,20586,10,29
19019,10,30,14,20586,10,30
19019,10,31,7,20586,10,31
19019,10,32,23,20586,10,32
19019,10,33,19,20586,10,33
19019,10,34,44,20586,10,34
19019,10,35,38,20586,10,35
19019,10,36,29,20586,10,36
19019,10,37,39,20586,10,37
19019,10,38,45,20586,10,38
19019,10,39,68,20586,10,39
19019,10,40,125,20586,10,40
19019,10,41,200,20586,10,41
19019,10,42,192,20586,10,42
19019,10,43,136,20586,10,43
19019,10,44,91,20586,10,44
19019,10,45,80,20586,10,45
19019,10,46,44,20586,10,46
19019,10,47,44,20586,10,47
19019,10,48,45,20586,10,48
19019,10,49,66,20586,10,49
19019,10,50,57,20586,10,50
19019,10,51,44,20586,10,51
19019,10,52,35,20586,10,52
19019,10,53,38,20586,10,53
19019,10,54,26,20586,10,54
19019,10,55,24,20586,10,55
19019,10,56,19,20586,10,56
19019,10,57,25,20586,10,57
19019,10,58,17,20586,10,58
19019,10,59,15,20586,10,59
19019,10,60,24,20586,10,60
19019,10,61,15,20586,10,61
19019,10,62,21,20586,10,62
19019,10,63,19,20586,10,63
19019,10,64,9,20586,10,64
19019,10,65,7,20586,10,65
19019,10,66,5,20586,10,66
19019,10,67,8,20586,10,67
19019,10,68,3,20586,10,68
19019,10,69,5,20586,10,69
19019,10,70,3,20586,10,70
19019,10,71,5,20586,10,71
19019,10,72,8,20586,10,72
19019,10,73,6,20586,10,73
19019,10,74,1,20586,10,74
19019,10,75,6,20586,10,75
19019,10,76,5,20586,10,76
19019,10,77,13,20586,10,77
19019,10,78,11,20586,10,78
19019,10,79,21,20586,10,79
19019,10,80,40,20586,10,80
19019,10,81,58,20586,10,81
19019,10,82,53,20586,10,82
19019,10,83,68,20586,10,83
19019,10,84,36,20586,10,84
19019,10,85,85,20586,10,85
19019,10,86,103,20586,10,86
19019,10,87,126,20586,10,87
19019,10,88,83,20586,10,88
19019,10,89,91,20586,10,89
19019,10,90,48,20586,10,90
19019,10,91,29,20586,10,91
19019,10,92,84,20586,10,92
19019,10,93,42,20586,10,93
19019,10,94,47,20586,10,94
19019,10,95,71,20586,10,95
19019,10,96,84,20586,10,96
19019,10,97,136,20586,10,97
19019,10,98,96,20586,10,98
19019,10,99,88,20586,10,99
19019,10,100,48,20586,10,100
19019,10,101,97,20586,10,101
19019,10,102,165,20586,10,102
19019,10,103,208,20586,10,103
19019,10,104,193,20586,10,104
19019,10,105,143,20586,10,105
19019,10,106,124,20586,10,106
19019,10,107,0,20586,10,107
19019,10,108,95,20586,10,108
19019,10,109,18,20586,10,109
19019,10,110,7,20586,10,110
19019,10,111,3,20586,10,111
19019,10,112,1,20586,10,112
19019,10,113,2,20586,10,113
19019,10,114,7,20586,10,114
19019,10,115,6,20586,10,115
19019,10,116,3,20586,10,116
19019,10,117,8,20586,10,117
19019,10,118,9,20586,10,118
19019,10,119,15,20586,10,119
19019,10,120,31,20586,10,120
19019,10,121,24,20586,10,121
19019,10,122,26,20586,10,122
19019,10,123,24,20586,10,123
19019,10,124,22,20586,10,124
19019,10,125,26,20586,10,125
19019,10,126,29,20586,10,126
19021,11,1,0,20776,11,1
19021,11,2,0,20776,11,2
19021,11,3,0,20776,11,3
19021,11,4,0,20776,11,4
19021,11,5,0,20776,11,5
19021,11,6,0,20776,11,6
19021,11,7,0,20776,11,7
19021,11,8,0,20776,11,8
19021,11,9,0,20776,11,9
19021,11,10,1,20776,11,10
19021,11,11,1,20776,11,11
19021,11,12,1,20776,11,12
19021,11,13,1,20776,11,13
19021,11,14,14,20776,11,14
19021,11,15,56,20776,11,15
19021,11,16,56,20776,11,16
19021,11,17,567,20776,11,17
19021,11,18,275,20776,11,18
19021,11,19,398,20776,11,19
19021,11,20,253,20776,11,20
19021,11,21,52,20776,11,21
19021,11,22,30,20776,11,22
19021,11,23,20,20776,11,23
19021,11,24,18,20776,11,24
19021,11,25,21,20776,11,25
19021,11,26,16,20776,11,26
19021,11,27,11,20776,11,27
19021,11,28,7,20776,11,28
19021,11,29,10,20776,11,29
19021,11,30,14,20776,11,30
19021,11,31,9,20776,11,31
19021,11,32,41,20776,11,32
19021,11,33,44,20776,11,33
19021,11,34,48,20776,11,34
19021,11,35,64,20776,11,35
19021,11,36,74,20776,11,36
19021,11,37,64,20776,11,37
19021,11,38,50,20776,11,38
19021,11,39,73,20776,11,39
19021,11,40,137,20776,11,40
19021,11,41,181,20776,11,41
19021,11,42,187,20776,11,42
19021,11,43,164,20776,11,43
19021,11,44,194,20776,11,44
19021,11,45,139,20776,11,45
19021,11,46,174,20776,11,46
19021,11,47,154,20776,11,47
19021,11,48,80,20776,11,48
19021,11,49,113,20776,11,49
19021,11,50,67,20776,11,50
19021,11,51,70,20776,11,51
19021,11,52,44,20776,11,52
19021,11,53,25,20776,11,53
19021,11,54,14,20776,11,54
19021,11,55,22,20776,11,55
19021,11,56,27,20776,11,56
19021,11,57,41,20776,11,57
19021,11,58,16,20776,11,58
19021,11,59,21,20776,11,59
19021,11,60,16,20776,11,60
19021,11,61,13,20776,11,61
19021,11,62,17,20776,11,62
19021,11,63,10,20776,11,63
19021,11,64,11,20776,11,64
19021,11,65,11,20776,11,65
19021,11,66,3,20776,11,66
19021,11,67,5,20776,11,67
19021,11,68,4,20776,11,68
19021,11,69,6,20776,11,69
19021,11,70,3,20776,11,70
19021,11,71,3,20776,11,71
19021,11,72,8,20776,11,72
19021,11,73,1,20776,11,73
19021,11,74,3,20776,11,74
19021,11,75,20,20776,11,75
19021,11,76,5,20776,11,76
19021,11,77,13,20776,11,77
19021,11,78,12,20776,11,78
19021,11,79,22,20776,11,79
19021,11,80,25,20776,11,80
19021,11,81,43,20776,11,81
19021,11,82,72,20776,11,82
19021,11,83,106,20776,11,83
19021,11,84,70,20776,11,84
19021,11,85,68,20776,11,85
19021,11,86,65,20776,11,86
19021,11,87,30,20776,11,87
19021,11,88,42,20776,11,88
19021,11,89,31,20776,11,89
19021,11,90,20,20776,11,90
19021,11,91,21,20776,11,91
19021,11,92,17,20776,11,92
19021,11,93,28,20776,11,93
19021,11,94,16,20776,11,94
19021,11,95,26,20776,11,95
19021,11,96,11,20776,11,96
19021,11,97,42,20776,11,97
19021,11,98,42,20776,11,98
19021,11,99,24,20776,11,99
19021,11,100,20,20776,11,100
19021,11,101,63,20776,11,101
19021,11,102,181,20776,11,102
19021,11,103,328,20776,11,103
19021,11,104,374,20776,11,104
19021,11,105,158,20776,11,105
19021,11,106,100,20776,11,106
19021,11,107,0,20776,11,107
19021,11,108,44,20776,11,108
19021,11,109,7,20776,11,109
19021,11,110,4,20776,11,110
19021,11,111,2,20776,11,111
19021,11,112,1,20776,11,112
19021,11,113,NA,20776,11,113
19021,11,114,3,20776,11,114
19021,11,115,NA,20776,11,115
19021,11,116,NA,20776,11,116
19021,11,117,NA,20776,11,117
19021,11,118,NA,20776,11,118
19021,11,119,3,20776,11,119
19021,11,120,0,20776,11,120
19021,11,121,2,20776,11,121
19021,11,122,NA,20776,11,122
19021,11,123,17,20776,11,123
19021,11,124,8,20776,11,124
19021,11,125,13,20776,11,125
19021,11,126,14,20776,11,126
19023,12,1,0,14311,12,1
19023,12,2,0,14311,12,2
19023,12,3,0,14311,12,3
19023,12,4,0,14311,12,4
19023,12,5,0,14311,12,5
19023,12,6,0,14311,12,6
19023,12,7,0,14311,12,7
19023,12,8,0,14311,12,8
19023,12,9,1,14311,12,9
19023,12,10,0,14311,12,10
19023,12,11,0,14311,12,11
19023,12,12,1,14311,12,12
19023,12,13,7,14311,12,13
19023,12,14,2,14311,12,14
19023,12,15,2,14311,12,15
19023,12,16,1,14311,12,16
19023,12,17,1,14311,12,17
19023,12,18,1,14311,12,18
19023,12,19,3,14311,12,19
19023,12,20,11,14311,12,20
19023,12,21,7,14311,12,21
19023,12,22,14,14311,12,22
19023,12,23,9,14311,12,23
19023,12,24,15,14311,12,24
19023,12,25,13,14311,12,25
19023,12,26,14,14311,12,26
19023,12,27,17,14311,12,27
19023,12,28,10,14311,12,28
19023,12,29,17,14311,12,29
19023,12,30,29,14311,12,30
19023,12,31,38,14311,12,31
19023,12,32,20,14311,12,32
19023,12,33,18,14311,12,33
19023,12,34,14,14311,12,34
19023,12,35,16,14311,12,35
19023,12,36,23,14311,12,36
19023,12,37,25,14311,12,37
19023,12,38,24,14311,12,38
19023,12,39,50,14311,12,39
19023,12,40,92,14311,12,40
19023,12,41,184,14311,12,41
19023,12,42,151,14311,12,42
19023,12,43,120,14311,12,43
19023,12,44,112,14311,12,44
19023,12,45,73,14311,12,45
19023,12,46,37,14311,12,46
19023,12,47,52,14311,12,47
19023,12,48,43,14311,12,48
19023,12,49,88,14311,12,49
19023,12,50,87,14311,12,50
19023,12,51,51,14311,12,51
19023,12,52,35,14311,12,52
19023,12,53,18,14311,12,53
19023,12,54,12,14311,12,54
19023,12,55,12,14311,12,55
19023,12,56,5,14311,12,56
19023,12,57,14,14311,12,57
19023,12,58,5,14311,12,58
19023,12,59,6,14311,12,59
19023,12,60,8,14311,12,60
19023,12,61,4,14311,12,61
19023,12,62,3,14311,12,62
19023,12,63,9,14311,12,63
19023,12,64,3,14311,12,64
19023,12,65,2,14311,12,65
19023,12,66,13,14311,12,66
19023,12,67,6,14311,12,67
19023,12,68,4,14311,12,68
19023,12,69,5,14311,12,69
19023,12,70,1,14311,12,70
19023,12,71,1,14311,12,71
19023,12,72,3,14311,12,72
19023,12,73,3,14311,12,73
19023,12,74,4,14311,12,74
19023,12,75,1,14311,12,75
19023,12,76,2,14311,12,76
19023,12,77,6,14311,12,77
19023,12,78,13,14311,12,78
19023,12,79,28,14311,12,79
19023,12,80,37,14311,12,80
19023,12,81,37,14311,12,81
19023,12,82,34,14311,12,82
19023,12,83,20,14311,12,83
19023,12,84,16,14311,12,84
19023,12,85,25,14311,12,85
19023,12,86,31,14311,12,86
19023,12,87,46,14311,12,87
19023,12,88,35,14311,12,88
19023,12,89,32,14311,12,89
19023,12,90,34,14311,12,90
19023,12,91,45,14311,12,91
19023,12,92,41,14311,12,92
19023,12,93,46,14311,12,93
19023,12,94,69,14311,12,94
19023,12,95,64,14311,12,95
19023,12,96,45,14311,12,96
19023,12,97,65,14311,12,97
19023,12,98,61,14311,12,98
19023,12,99,32,14311,12,99
19023,12,100,38,14311,12,100
19023,12,101,45,14311,12,101
19023,12,102,87,14311,12,102
19023,12,103,109,14311,12,103
19023,12,104,163,14311,12,104
19023,12,105,81,14311,12,105
19023,12,106,57,14311,12,106
19023,12,107,0,14311,12,107
19023,12,108,60,14311,12,108
19023,12,109,11,14311,12,109
19023,12,110,10,14311,12,110
19023,12,111,5,14311,12,111
19023,12,112,9,14311,12,112
19023,12,113,6,14311,12,113
19023,12,114,5,14311,12,114
19023,12,115,0,14311,12,115
19023,12,116,3,14311,12,116
19023,12,117,8,14311,12,117
19023,12,118,12,14311,12,118
19023,12,119,9,14311,12,119
19023,12,120,11,14311,12,120
19023,12,121,15,14311,12,121
19023,12,122,18,14311,12,122
19023,12,123,17,14311,12,123
19023,12,124,15,14311,12,124
19023,12,125,23,14311,12,125
19023,12,126,9,14311,12,126
19025,13,1,0,9886,13,1
19025,13,2,0,9886,13,2
19025,13,3,0,9886,13,3
19025,13,4,0,9886,13,4
19025,13,5,0,9886,13,5
19025,13,6,0,9886,13,6
19025,13,7,0,9886,13,7
19025,13,8,0,9886,13,8
19025,13,9,0,9886,13,9
19025,13,10,0,9886,13,10
19025,13,11,0,9886,13,11
19025,13,12,0,9886,13,12
19025,13,13,0,9886,13,13
19025,13,14,1,9886,13,14
19025,13,15,0,9886,13,15
19025,13,16,1,9886,13,16
19025,13,17,0,9886,13,17
19025,13,18,3,9886,13,18
19025,13,19,12,9886,13,19
19025,13,20,8,9886,13,20
19025,13,21,4,9886,13,21
19025,13,22,18,9886,13,22
19025,13,23,10,9886,13,23
19025,13,24,10,9886,13,24
19025,13,25,4,9886,13,25
19025,13,26,6,9886,13,26
19025,13,27,5,9886,13,27
19025,13,28,4,9886,13,28
19025,13,29,6,9886,13,29
19025,13,30,13,9886,13,30
19025,13,31,26,9886,13,31
19025,13,32,11,9886,13,32
19025,13,33,20,9886,13,33
19025,13,34,17,9886,13,34
19025,13,35,19,9886,13,35
19025,13,36,35,9886,13,36
19025,13,37,16,9886,13,37
19025,13,38,32,9886,13,38
19025,13,39,45,9886,13,39
19025,13,40,81,9886,13,40
19025,13,41,342,9886,13,41
19025,13,42,180,9886,13,42
19025,13,43,97,9886,13,43
19025,13,44,66,9886,13,44
19025,13,45,33,9886,13,45
19025,13,46,24,9886,13,46
19025,13,47,13,9886,13,47
19025,13,48,11,9886,13,48
19025,13,49,27,9886,13,49
19025,13,50,15,9886,13,50
19025,13,51,14,9886,13,51
19025,13,52,16,9886,13,52
19025,13,53,8,9886,13,53
19025,13,54,11,9886,13,54
19025,13,55,8,9886,13,55
19025,13,56,10,9886,13,56
19025,13,57,11,9886,13,57
19025,13,58,9,9886,13,58
19025,13,59,9,9886,13,59
19025,13,60,10,9886,13,60
19025,13,61,4,9886,13,61
19025,13,62,5,9886,13,62
19025,13,63,0,9886,13,63
19025,13,64,4,9886,13,64
19025,13,65,13,9886,13,65
19025,13,66,16,9886,13,66
19025,13,67,21,9886,13,67
19025,13,68,3,9886,13,68
19025,13,69,0,9886,13,69
19025,13,70,0,9886,13,70
19025,13,71,2,9886,13,71
19025,13,72,0,9886,13,72
19025,13,73,0,9886,13,73
19025,13,74,4,9886,13,74
19025,13,75,13,9886,13,75
19025,13,76,16,9886,13,76
19025,13,77,9,9886,13,77
19025,13,78,17,9886,13,78
19025,13,79,13,9886,13,79
19025,13,80,10,9886,13,80
19025,13,81,11,9886,13,81
19025,13,82,18,9886,13,82
19025,13,83,52,9886,13,83
19025,13,84,59,9886,13,84
19025,13,85,72,9886,13,85
19025,13,86,39,9886,13,86
19025,13,87,60,9886,13,87
19025,13,88,43,9886,13,88
19025,13,89,16,9886,13,89
19025,13,90,20,9886,13,90
19025,13,91,36,9886,13,91
19025,13,92,12,9886,13,92
19025,13,93,23,9886,13,93
19025,13,94,17,9886,13,94
19025,13,95,27,9886,13,95
19025,13,96,20,9886,13,96
19025,13,97,28,9886,13,97
19025,13,98,20,9886,13,98
19025,13,99,22,9886,13,99
19025,13,100,33,9886,13,100
19025,13,101,51,9886,13,101
19025,13,102,77,9886,13,102
19025,13,103,110,9886,13,103
19025,13,104,99,9886,13,104
19025,13,105,71,9886,13,105
19025,13,106,38,9886,13,106
19025,13,107,0,9886,13,107
19025,13,108,33,9886,13,108
19025,13,109,6,9886,13,109
19025,13,110,3,9886,13,110
19025,13,111,1,9886,13,111
19025,13,112,3,9886,13,112
19025,13,113,2,9886,13,113
19025,13,114,2,9886,13,114
19025,13,115,2,9886,13,115
19025,13,116,1,9886,13,116
19025,13,117,1,9886,13,117
19025,13,118,4,9886,13,118
19025,13,119,5,9886,13,119
19025,13,120,2,9886,13,120
19025,13,121,12,9886,13,121
19025,13,122,18,9886,13,122
19025,13,123,18,9886,13,123
19025,13,124,16,9886,13,124
19025,13,125,16,9886,13,125
19025,13,126,8,9886,13,126
19027,14,1,0,20702,14,1
19027,14,2,0,20702,14,2
19027,14,3,0,20702,14,3
19027,14,4,0,20702,14,4
19027,14,5,0,20702,14,5
19027,14,6,1,20702,14,6
19027,14,7,0,20702,14,7
19027,14,8,0,20702,14,8
19027,14,9,0,20702,14,9
19027,14,10,0,20702,14,10
19027,14,11,0,20702,14,11
19027,14,12,0,20702,14,12
19027,14,13,1,20702,14,13
19027,14,14,3,20702,14,14
19027,14,15,2,20702,14,15
19027,14,16,0,20702,14,16
19027,14,17,2,20702,14,17
19027,14,18,4,20702,14,18
19027,14,19,5,20702,14,19
19027,14,20,45,20702,14,20
19027,14,21,7,20702,14,21
19027,14,22,21,20702,14,22
19027,14,23,13,20702,14,23
19027,14,24,19,20702,14,24
19027,14,25,25,20702,14,25
19027,14,26,26,20702,14,26
19027,14,27,10,20702,14,27
19027,14,28,13,20702,14,28
19027,14,29,54,20702,14,29
19027,14,30,74,20702,14,30
19027,14,31,104,20702,14,31
19027,14,32,72,20702,14,32
19027,14,33,97,20702,14,33
19027,14,34,51,20702,14,34
19027,14,35,62,20702,14,35
19027,14,36,109,20702,14,36
19027,14,37,137,20702,14,37
19027,14,38,109,20702,14,38
19027,14,39,131,20702,14,39
19027,14,40,141,20702,14,40
19027,14,41,274,20702,14,41
19027,14,42,184,20702,14,42
19027,14,43,132,20702,14,43
19027,14,44,108,20702,14,44
19027,14,45,78,20702,14,45
19027,14,46,114,20702,14,46
19027,14,47,74,20702,14,47
19027,14,48,60,20702,14,48
19027,14,49,91,20702,14,49
19027,14,50,63,20702,14,50
19027,14,51,50,20702,14,51
19027,14,52,25,20702,14,52
19027,14,53,8,20702,14,53
19027,14,54,21,20702,14,54
19027,14,55,14,20702,14,55
19027,14,56,19,20702,14,56
19027,14,57,11,20702,14,57
19027,14,58,18,20702,14,58
19027,14,59,29,20702,14,59
19027,14,60,13,20702,14,60
19027,14,61,11,20702,14,61
19027,14,62,40,20702,14,62
19027,14,63,16,20702,14,63
19027,14,64,16,20702,14,64
